"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","1/26","82/18805",0.0121951219512195,8.8203564727955,2.64071371862397,0.107472336452089,0.206837923387317,0.151651073668782,"FXR1",1,"DX_vs_REL"
"GO:0006979","response to oxidative stress","2/26","408/18805",0.00490196078431373,3.54543740573152,1.93416964656419,0.108562769046682,0.208487210233736,0.152860310915758,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","1/26","84/18805",0.0119047619047619,8.61034798534799,2.60108893214479,0.109949527675249,0.210246098959308,0.154149906940166,"UBASH3B",1,"DX_vs_REL"
"GO:2000736","regulation of stem cell differentiation","1/26","84/18805",0.0119047619047619,8.61034798534799,2.60108893214479,0.109949527675249,0.210246098959308,0.154149906940166,"EIF2AK2",1,"DX_vs_REL"
"GO:0014855","striated muscle cell proliferation","1/26","85/18805",0.0117647058823529,8.50904977375566,2.58176725332728,0.111185642855017,0.210889955951039,0.154621975130013,"MYB",1,"DX_vs_REL"
"GO:0043242","negative regulation of protein-containing complex disassembly","1/26","85/18805",0.0117647058823529,8.50904977375566,2.58176725332728,0.111185642855017,0.210889955951039,0.154621975130013,"TMOD3",1,"DX_vs_REL"
"GO:0070227","lymphocyte apoptotic process","1/26","85/18805",0.0117647058823529,8.50904977375566,2.58176725332728,0.111185642855017,0.210889955951039,0.154621975130013,"FOXP1",1,"DX_vs_REL"
"GO:0001934","positive regulation of protein phosphorylation","2/26","414/18805",0.00483091787439614,3.49405425492382,1.90932104462166,0.111230872623672,0.210889955951039,0.154621975130013,"KRAS/TNIK",2,"DX_vs_REL"
"GO:0035023","regulation of Rho protein signal transduction","1/26","86/18805",0.0116279069767442,8.41010733452594,2.56276017495181,0.11242010723994,0.21224345827752,0.155614346730261,"FXR1",1,"DX_vs_REL"
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","1/26","86/18805",0.0116279069767442,8.41010733452594,2.56276017495181,0.11242010723994,0.21224345827752,0.155614346730261,"FHIT",1,"DX_vs_REL"
"GO:0055013","cardiac muscle cell development","1/26","87/18805",0.0114942528735632,8.31343943412909,2.54405876173729,0.113652922946536,0.214118270445689,0.156988936426261,"FOXP1",1,"DX_vs_REL"
"GO:0032370","positive regulation of lipid transport","1/26","88/18805",0.0113636363636364,8.21896853146853,2.52565443254017,0.114884092088719,0.215528349233668,0.158022789206509,"MYB",1,"DX_vs_REL"
"GO:0034103","regulation of tissue remodeling","1/26","88/18805",0.0113636363636364,8.21896853146853,2.52565443254017,0.114884092088719,0.215528349233668,0.158022789206509,"UBASH3B",1,"DX_vs_REL"
"GO:0014706","striated muscle tissue development","2/26","423/18805",0.00472813238770686,3.41971267503182,1.87289386267241,0.115266395528417,0.215792224752362,0.158216259557929,"FOXP1/KRAS",2,"DX_vs_REL"
"GO:0022406","membrane docking","1/26","89/18805",0.0112359550561798,8.12662057044079,2.50753894246159,0.116113616777809,0.216019707880382,0.158383047446924,"EXOC1",1,"DX_vs_REL"
"GO:0043543","protein acylation","1/26","89/18805",0.0112359550561798,8.12662057044079,2.50753894246159,0.116113616777809,0.216019707880382,0.158383047446924,"CLOCK",1,"DX_vs_REL"
"GO:1901264","carbohydrate derivative transport","1/26","89/18805",0.0112359550561798,8.12662057044079,2.50753894246159,0.116113616777809,0.216019707880382,0.158383047446924,"SHOC2",1,"DX_vs_REL"
"GO:0140694","membraneless organelle assembly","2/26","427/18805",0.00468384074941452,3.38767789587462,1.85701801605142,0.11707247285328,0.216547700939907,0.15877016559748,"TMOD3/FXR1",2,"DX_vs_REL"
"GO:0048145","regulation of fibroblast proliferation","1/26","90/18805",0.0111111111111111,8.03632478632479,2.48970436604845,0.117341499122529,0.216547700939907,0.15877016559748,"MYB",1,"DX_vs_REL"
"GO:0022412","cellular process involved in reproduction in multicellular organism","2/26","429/18805",0.00466200466200466,3.37188452573068,1.84915050745007,0.117978337351726,0.216547700939907,0.15877016559748,"PSME4/FXR1",2,"DX_vs_REL"
"GO:0008306","associative learning","1/26","91/18805",0.010989010989011,7.9480135249366,2.47214308151042,0.118567741229011,0.216547700939907,0.15877016559748,"KRAS",1,"DX_vs_REL"
"GO:0045995","regulation of embryonic development","1/26","91/18805",0.010989010989011,7.9480135249366,2.47214308151042,0.118567741229011,0.216547700939907,0.15877016559748,"NIPBL",1,"DX_vs_REL"
"GO:0046849","bone remodeling","1/26","91/18805",0.010989010989011,7.9480135249366,2.47214308151042,0.118567741229011,0.216547700939907,0.15877016559748,"UBASH3B",1,"DX_vs_REL"
"GO:0048708","astrocyte differentiation","1/26","91/18805",0.010989010989011,7.9480135249366,2.47214308151042,0.118567741229011,0.216547700939907,0.15877016559748,"KRAS",1,"DX_vs_REL"
"GO:0140029","exocytic process","1/26","91/18805",0.010989010989011,7.9480135249366,2.47214308151042,0.118567741229011,0.216547700939907,0.15877016559748,"EXOC1",1,"DX_vs_REL"
"GO:0043254","regulation of protein-containing complex assembly","2/26","431/18805",0.00464037122969838,3.35623772978761,1.84132923806398,0.118886064087223,0.216547700939907,0.15877016559748,"TMOD3/EIF2AK2",2,"DX_vs_REL"
"GO:0030098","lymphocyte differentiation","2/26","432/18805",0.00462962962962963,3.34846866096866,1.8374357810599,0.119340620743047,0.216547700939907,0.15877016559748,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0055017","cardiac muscle tissue growth","1/26","92/18805",0.0108695652173913,7.8616220735786,2.45484775588077,0.1197923452008,0.216547700939907,0.15877016559748,"FOXP1",1,"DX_vs_REL"
"GO:1905897","regulation of response to endoplasmic reticulum stress","1/26","92/18805",0.0108695652173913,7.8616220735786,2.45484775588077,0.1197923452008,0.216547700939907,0.15877016559748,"EIF2AK3",1,"DX_vs_REL"
"GO:2000177","regulation of neural precursor cell proliferation","1/26","92/18805",0.0108695652173913,7.8616220735786,2.45484775588077,0.1197923452008,0.216547700939907,0.15877016559748,"SHOC2",1,"DX_vs_REL"
"GO:2000628","regulation of miRNA metabolic process","1/26","92/18805",0.0108695652173913,7.8616220735786,2.45484775588077,0.1197923452008,0.216547700939907,0.15877016559748,"MYB",1,"DX_vs_REL"
"GO:0001656","metanephros development","1/26","93/18805",0.010752688172043,7.77708850289496,2.43781133105519,0.121015313138852,0.217876360147167,0.159744322521999,"NIPBL",1,"DX_vs_REL"
"GO:1901879","regulation of protein depolymerization","1/26","93/18805",0.010752688172043,7.77708850289496,2.43781133105519,0.121015313138852,0.217876360147167,0.159744322521999,"TMOD3",1,"DX_vs_REL"
"GO:0042327","positive regulation of phosphorylation","2/26","437/18805",0.0045766590389016,3.31015666255941,1.81813773187094,0.121620256518906,0.217878894006786,0.159746180317346,"KRAS/TNIK",2,"DX_vs_REL"
"GO:0021766","hippocampus development","1/26","94/18805",0.0106382978723404,7.6943535188216,2.42102701064776,0.122236647141545,0.217878894006786,0.159746180317346,"FXR1",1,"DX_vs_REL"
"GO:0055006","cardiac cell development","1/26","94/18805",0.0106382978723404,7.6943535188216,2.42102701064776,0.122236647141545,0.217878894006786,0.159746180317346,"FOXP1",1,"DX_vs_REL"
"GO:1900182","positive regulation of protein localization to nucleus","1/26","94/18805",0.0106382978723404,7.6943535188216,2.42102701064776,0.122236647141545,0.217878894006786,0.159746180317346,"EIF2AK3",1,"DX_vs_REL"
"GO:1902369","negative regulation of RNA catabolic process","1/26","94/18805",0.0106382978723404,7.6943535188216,2.42102701064776,0.122236647141545,0.217878894006786,0.159746180317346,"FXR1",1,"DX_vs_REL"
"GO:0097006","regulation of plasma lipoprotein particle levels","1/26","95/18805",0.0105263157894737,7.61336032388664,2.40448824760798,0.123456349304675,0.21916192637257,0.160686884191358,"LRPAP1",1,"DX_vs_REL"
"GO:2000106","regulation of leukocyte apoptotic process","1/26","95/18805",0.0105263157894737,7.61336032388664,2.40448824760798,0.123456349304675,0.21916192637257,0.160686884191358,"FOXP1",1,"DX_vs_REL"
"GO:0000245","spliceosomal complex assembly","1/26","96/18805",0.0104166666666667,7.53405448717949,2.38818873254748,0.124674421721462,0.21916192637257,0.160686884191358,"CELF2",1,"DX_vs_REL"
"GO:0000423","mitophagy","1/26","96/18805",0.0104166666666667,7.53405448717949,2.38818873254748,0.124674421721462,0.21916192637257,0.160686884191358,"LRBA",1,"DX_vs_REL"
"GO:0045666","positive regulation of neuron differentiation","1/26","96/18805",0.0104166666666667,7.53405448717949,2.38818873254748,0.124674421721462,0.21916192637257,0.160686884191358,"SHOC2",1,"DX_vs_REL"
"GO:0048704","embryonic skeletal system morphogenesis","1/26","96/18805",0.0104166666666667,7.53405448717949,2.38818873254748,0.124674421721462,0.21916192637257,0.160686884191358,"NIPBL",1,"DX_vs_REL"
"GO:0072091","regulation of stem cell proliferation","1/26","96/18805",0.0104166666666667,7.53405448717949,2.38818873254748,0.124674421721462,0.21916192637257,0.160686884191358,"EIF2AK2",1,"DX_vs_REL"
"GO:0060537","muscle tissue development","2/26","446/18805",0.00448430493273543,3.24335977923422,1.78409268242573,0.125751754085091,0.219546184349494,0.160968617510916,"FOXP1/KRAS",2,"DX_vs_REL"
"GO:0046330","positive regulation of JNK cascade","1/26","97/18805",0.0103092783505155,7.4563838223632,2.37212238272871,0.125890866482552,0.219546184349494,0.160968617510916,"TNIK",1,"DX_vs_REL"
"GO:0051100","negative regulation of binding","1/26","97/18805",0.0103092783505155,7.4563838223632,2.37212238272871,0.125890866482552,0.219546184349494,0.160968617510916,"LRPAP1",1,"DX_vs_REL"
"GO:0000280","nuclear division","2/26","448/18805",0.00446428571428571,3.22888049450549,1.77664435743018,0.126674664510732,0.219546184349494,0.160968617510916,"NIPBL/ORC4",2,"DX_vs_REL"
"GO:0010975","regulation of neuron projection development","2/26","448/18805",0.00446428571428571,3.22888049450549,1.77664435743018,0.126674664510732,0.219546184349494,0.160968617510916,"TNIK/SHOC2",2,"DX_vs_REL"
"GO:0032102","negative regulation of response to external stimulus","2/26","448/18805",0.00446428571428571,3.22888049450549,1.77664435743018,0.126674664510732,0.219546184349494,0.160968617510916,"UBASH3B/FXR1",2,"DX_vs_REL"
"GO:0000281","mitotic cytokinesis","1/26","98/18805",0.0102040816326531,7.38029827315542,2.3562833316716,0.127105685676023,0.219546184349494,0.160968617510916,"EXOC1",1,"DX_vs_REL"
"GO:0043502","regulation of muscle adaptation","1/26","98/18805",0.0102040816326531,7.38029827315542,2.3562833316716,0.127105685676023,0.219546184349494,0.160968617510916,"FOXP1",1,"DX_vs_REL"
"GO:0051153","regulation of striated muscle cell differentiation","1/26","98/18805",0.0102040816326531,7.38029827315542,2.3562833316716,0.127105685676023,0.219546184349494,0.160968617510916,"FOXP1",1,"DX_vs_REL"
"GO:0042542","response to hydrogen peroxide","1/26","99/18805",0.0101010101010101,7.30574980574981,2.34066591933771,0.128318881387383,0.221213824476705,0.162191311162269,"MYB",1,"DX_vs_REL"
"GO:0060419","heart growth","1/26","100/18805",0.01,7.23269230769231,2.32526468285424,0.129530455699579,0.222872248438775,0.163407247632366,"FOXP1",1,"DX_vs_REL"
"GO:0007029","endoplasmic reticulum organization","1/26","101/18805",0.0099009900990099,7.16108149276466,2.31007434774311,0.130740410692993,0.223661277296634,0.163985754085585,"EIF2AK3",1,"DX_vs_REL"
"GO:0034109","homotypic cell-cell adhesion","1/26","101/18805",0.0099009900990099,7.16108149276466,2.31007434774311,0.130740410692993,0.223661277296634,0.163985754085585,"UBASH3B",1,"DX_vs_REL"
"GO:1903035","negative regulation of response to wounding","1/26","101/18805",0.0099009900990099,7.16108149276466,2.31007434774311,0.130740410692993,0.223661277296634,0.163985754085585,"UBASH3B",1,"DX_vs_REL"
"GO:0001503","ossification","2/26","458/18805",0.00436681222707424,3.15838092038965,1.74001850125973,0.131314580266027,0.224011848596555,0.164242788739385,"NIPBL/EIF2AK3",2,"DX_vs_REL"
"GO:0048009","insulin-like growth factor receptor signaling pathway","1/26","102/18805",0.00980392156862745,7.09087481146305,2.29508981962296,0.131948748445451,0.224011848596555,0.164242788739385,"EIF2AK3",1,"DX_vs_REL"
"GO:0048640","negative regulation of developmental growth","1/26","102/18805",0.00980392156862745,7.09087481146305,2.29508981962296,0.131948748445451,0.224011848596555,0.164242788739385,"FOXP1",1,"DX_vs_REL"
"GO:0050773","regulation of dendrite development","1/26","102/18805",0.00980392156862745,7.09087481146305,2.29508981962296,0.131948748445451,0.224011848596555,0.164242788739385,"TNIK",1,"DX_vs_REL"
"GO:0046620","regulation of organ growth","1/26","103/18805",0.00970873786407767,7.02203136669156,2.28030617635415,0.133155471032225,0.225204234151092,0.165117031463405,"FOXP1",1,"DX_vs_REL"
"GO:1903312","negative regulation of mRNA metabolic process","1/26","103/18805",0.00970873786407767,7.02203136669156,2.28030617635415,0.133155471032225,0.225204234151092,0.165117031463405,"FXR1",1,"DX_vs_REL"
"GO:0043410","positive regulation of MAPK cascade","2/26","464/18805",0.00431034482758621,3.11753978779841,1.71852014895233,0.134118268187999,0.226384902659897,0.165982683390647,"EIF2AK2/TNIK",2,"DX_vs_REL"
"GO:0003300","cardiac muscle hypertrophy","1/26","104/18805",0.00961538461538462,6.95451183431953,2.26571866059907,0.13436058052603,0.226384902659897,0.165982683390647,"FOXP1",1,"DX_vs_REL"
"GO:0003012","muscle system process","2/26","467/18805",0.00428265524625268,3.09751276560698,1.70790076481778,0.135525501434638,0.226701727611153,0.166214975628145,"TMOD3/FOXP1",2,"DX_vs_REL"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","2/26","467/18805",0.00428265524625268,3.09751276560698,1.70790076481778,0.135525501434638,0.226701727611153,0.166214975628145,"CLOCK/FHIT",2,"DX_vs_REL"
"GO:0072594","establishment of protein localization to organelle","2/26","467/18805",0.00428265524625268,3.09751276560698,1.70790076481778,0.135525501434638,0.226701727611153,0.166214975628145,"NIPBL/ANKRD10",2,"DX_vs_REL"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","1/26","105/18805",0.00952380952380952,6.88827838827839,2.25132267277207,0.135564078997039,0.226701727611153,0.166214975628145,"TMOD3",1,"DX_vs_REL"
"GO:1901987","regulation of cell cycle phase transition","2/26","468/18805",0.00427350427350427,3.09089414858646,1.70437986739891,0.135995365088226,0.226997871072497,0.166432104446388,"TMOD3/CLOCK",2,"DX_vs_REL"
"GO:0032526","response to retinoic acid","1/26","106/18805",0.00943396226415094,6.8232946298984,2.23711376435509,0.136765968512872,0.227858227391781,0.167062907335048,"MYB",1,"DX_vs_REL"
"GO:0014897","striated muscle hypertrophy","1/26","107/18805",0.00934579439252336,6.75952552120776,2.22308763155668,0.137966251138609,0.229003461462413,0.167902579159098,"FOXP1",1,"DX_vs_REL"
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","1/26","107/18805",0.00934579439252336,6.75952552120776,2.22308763155668,0.137966251138609,0.229003461462413,0.167902579159098,"EIF2AK2",1,"DX_vs_REL"
"GO:0042274","ribosomal small subunit biogenesis","1/26","108/18805",0.00925925925925926,6.69693732193732,2.20924010929393,0.139164928936791,0.229712165509342,0.16842219242861,"RPS15A",1,"DX_vs_REL"
"GO:0043393","regulation of protein binding","1/26","108/18805",0.00925925925925926,6.69693732193732,2.20924010929393,0.139164928936791,0.229712165509342,0.16842219242861,"LRPAP1",1,"DX_vs_REL"
"GO:0097306","cellular response to alcohol","1/26","108/18805",0.00925925925925926,6.69693732193732,2.20924010929393,0.139164928936791,0.229712165509342,0.16842219242861,"GNG2",1,"DX_vs_REL"
"GO:0014896","muscle hypertrophy","1/26","109/18805",0.0091743119266055,6.63549752999294,2.19556716547777,0.140362003967418,0.231260644913108,0.169557518873052,"FOXP1",1,"DX_vs_REL"
"GO:0006029","proteoglycan metabolic process","1/26","110/18805",0.00909090909090909,6.57517482517482,2.18206489558401,0.14155747828796,0.231355642614054,0.169627170042956,"TM9SF2",1,"DX_vs_REL"
"GO:0010586","miRNA metabolic process","1/26","110/18805",0.00909090909090909,6.57517482517482,2.18206489558401,0.14155747828796,0.231355642614054,0.169627170042956,"MYB",1,"DX_vs_REL"
"GO:0006892","post-Golgi vesicle-mediated transport","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"EXOC1",1,"DX_vs_REL"
"GO:0032611","interleukin-1 beta production","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"FOXP1",1,"DX_vs_REL"
"GO:0032651","regulation of interleukin-1 beta production","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"FOXP1",1,"DX_vs_REL"
"GO:0035249","synaptic transmission, glutamatergic","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"FXR1",1,"DX_vs_REL"
"GO:0048024","regulation of mRNA splicing, via spliceosome","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"CELF2",1,"DX_vs_REL"
"GO:0060291","long-term synaptic potentiation","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"FXR1",1,"DX_vs_REL"
"GO:1901655","cellular response to ketone","1/26","111/18805",0.00900900900900901,6.51593901593902,2.16872951749315,0.142751353953353,0.231355642614054,0.169627170042956,"GNG2",1,"DX_vs_REL"
"GO:0032963","collagen metabolic process","1/26","112/18805",0.00892857142857143,6.45776098901099,2.15555736658341,0.143943633016004,0.232865333846543,0.170734057467495,"MYB",1,"DX_vs_REL"
"GO:0006664","glycolipid metabolic process","1/26","113/18805",0.00884955752212389,6.40061266167461,2.14254489106255,0.145134317525798,0.233102420054924,0.170907886219323,"TM9SF2",1,"DX_vs_REL"
"GO:0006672","ceramide metabolic process","1/26","113/18805",0.00884955752212389,6.40061266167461,2.14254489106255,0.145134317525798,0.233102420054924,0.170907886219323,"TM9SF2",1,"DX_vs_REL"
"GO:0042116","macrophage activation","1/26","113/18805",0.00884955752212389,6.40061266167461,2.14254489106255,0.145134317525798,0.233102420054924,0.170907886219323,"FOXP1",1,"DX_vs_REL"
"GO:1905954","positive regulation of lipid localization","1/26","113/18805",0.00884955752212389,6.40061266167461,2.14254489106255,0.145134317525798,0.233102420054924,0.170907886219323,"MYB",1,"DX_vs_REL"
"GO:0000077","DNA damage checkpoint signaling","1/26","114/18805",0.0087719298245614,6.3444669365722,2.12968864752463,0.146323409530096,0.233750992326253,0.171383411595367,"CLOCK",1,"DX_vs_REL"
"GO:0030148","sphingolipid biosynthetic process","1/26","114/18805",0.0087719298245614,6.3444669365722,2.12968864752463,0.146323409530096,0.233750992326253,0.171383411595367,"TM9SF2",1,"DX_vs_REL"
"GO:1903509","liposaccharide metabolic process","1/26","114/18805",0.0087719298245614,6.3444669365722,2.12968864752463,0.146323409530096,0.233750992326253,0.171383411595367,"TM9SF2",1,"DX_vs_REL"
"GO:1903900","regulation of viral life cycle","1/26","115/18805",0.00869565217391304,6.28929765886288,2.11698529671919,0.147510911073738,0.234950972624781,0.172263222694187,"EIF2AK2",1,"DX_vs_REL"
"GO:0010562","positive regulation of phosphorus metabolic process","2/26","493/18805",0.00405679513184584,2.9341550943985,1.61928178296114,0.147863881987824,0.234950972624781,0.172263222694187,"KRAS/TNIK",2,"DX_vs_REL"
"GO:0045937","positive regulation of phosphate metabolic process","2/26","493/18805",0.00405679513184584,2.9341550943985,1.61928178296114,0.147863881987824,0.234950972624781,0.172263222694187,"KRAS/TNIK",2,"DX_vs_REL"
"GO:0022613","ribonucleoprotein complex biogenesis","2/26","494/18805",0.00404858299595142,2.92821550918717,1.61598966566212,0.148343287765744,0.235019936300446,0.172313786030386,"CELF2/RPS15A",2,"DX_vs_REL"
"GO:0000422","autophagy of mitochondrion","1/26","116/18805",0.00862068965517241,6.23507957559682,2.10443159952087,0.148696824199051,0.235019936300446,0.172313786030386,"LRBA",1,"DX_vs_REL"
"GO:0002062","chondrocyte differentiation","1/26","116/18805",0.00862068965517241,6.23507957559682,2.10443159952087,0.148696824199051,0.235019936300446,0.172313786030386,"EIF2AK3",1,"DX_vs_REL"
"GO:0023061","signal release","2/26","497/18805",0.00402414486921529,2.91054016406129,1.60616248820371,0.149783554875644,0.236319283575884,0.17326645179961,"CLOCK/MYB",2,"DX_vs_REL"
"GO:0048285","organelle fission","2/26","498/18805",0.00401606425702811,2.90469570590052,1.60290302154967,0.150264321328512,0.236659680681414,0.17351602685665,"NIPBL/ORC4",2,"DX_vs_REL"
"GO:0042177","negative regulation of protein catabolic process","1/26","118/18805",0.00847457627118644,6.12940026075619,2.07976068720179,0.15106389335142,0.237500099934539,0.174132212128583,"FHIT",1,"DX_vs_REL"
"GO:0000045","autophagosome assembly","1/26","119/18805",0.00840336134453781,6.07789269553975,2.06763746077045,0.152245053450573,0.238936437137718,0.175185317262522,"LRBA",1,"DX_vs_REL"
"GO:1902106","negative regulation of leukocyte differentiation","1/26","120/18805",0.00833333333333333,6.02724358974359,2.05565185849881,0.153424633275591,0.240365258798426,0.17623291209126,"UBASH3B",1,"DX_vs_REL"
"GO:0051261","protein depolymerization","1/26","122/18805",0.00819672131147541,5.92843631778058,2.03208243528261,0.155779060219874,0.243626446193252,0.178623975401901,"TMOD3",1,"DX_vs_REL"
"GO:0031570","DNA integrity checkpoint signaling","1/26","123/18805",0.00813008130081301,5.88023764853033,2.02049326479717,0.156953911391221,0.244303773392033,0.179120583544345,"CLOCK",1,"DX_vs_REL"
"GO:0019079","viral genome replication","1/26","124/18805",0.00806451612903226,5.83281637717122,2.00903101371265,0.158127190392604,0.244303773392033,0.179120583544345,"EIF2AK2",1,"DX_vs_REL"
"GO:0030326","embryonic limb morphogenesis","1/26","124/18805",0.00806451612903226,5.83281637717122,2.00903101371265,0.158127190392604,0.244303773392033,0.179120583544345,"NIPBL",1,"DX_vs_REL"
"GO:0031644","regulation of nervous system process","1/26","124/18805",0.00806451612903226,5.83281637717122,2.00903101371265,0.158127190392604,0.244303773392033,0.179120583544345,"EIF2AK3",1,"DX_vs_REL"
"GO:0035113","embryonic appendage morphogenesis","1/26","124/18805",0.00806451612903226,5.83281637717122,2.00903101371265,0.158127190392604,0.244303773392033,0.179120583544345,"NIPBL",1,"DX_vs_REL"
"GO:0043500","muscle adaptation","1/26","124/18805",0.00806451612903226,5.83281637717122,2.00903101371265,0.158127190392604,0.244303773392033,0.179120583544345,"FOXP1",1,"DX_vs_REL"
"GO:0071887","leukocyte apoptotic process","1/26","124/18805",0.00806451612903226,5.83281637717122,2.00903101371265,0.158127190392604,0.244303773392033,0.179120583544345,"FOXP1",1,"DX_vs_REL"
"GO:0021761","limbic system development","1/26","125/18805",0.008,5.78615384615385,1.99769319073886,0.159298899243832,0.245688975863112,0.180136197308724,"FXR1",1,"DX_vs_REL"
"GO:1901989","positive regulation of cell cycle phase transition","1/26","126/18805",0.00793650793650794,5.74023199023199,1.98647737329483,0.160469039962229,0.246641743005629,0.180834754699713,"TMOD3",1,"DX_vs_REL"
"GO:1905037","autophagosome organization","1/26","126/18805",0.00793650793650794,5.74023199023199,1.98647737329483,0.160469039962229,0.246641743005629,0.180834754699713,"LRBA",1,"DX_vs_REL"
"GO:0030833","regulation of actin filament polymerization","1/26","127/18805",0.0078740157480315,5.69503331314355,1.97538120508193,0.161637614562635,0.247585574278616,0.181526760418812,"TMOD3",1,"DX_vs_REL"
"GO:1903707","negative regulation of hemopoiesis","1/26","127/18805",0.0078740157480315,5.69503331314355,1.97538120508193,0.161637614562635,0.247585574278616,0.181526760418812,"UBASH3B",1,"DX_vs_REL"
"GO:0030278","regulation of ossification","1/26","128/18805",0.0078125,5.65054086538461,1.96440239376108,0.162804625057408,0.248096467877586,0.181901341450885,"NIPBL",1,"DX_vs_REL"
"GO:0030282","bone mineralization","1/26","128/18805",0.0078125,5.65054086538461,1.96440239376108,0.162804625057408,0.248096467877586,0.181901341450885,"EIF2AK3",1,"DX_vs_REL"
"GO:0048259","regulation of receptor-mediated endocytosis","1/26","128/18805",0.0078125,5.65054086538461,1.96440239376108,0.162804625057408,0.248096467877586,0.181901341450885,"LRPAP1",1,"DX_vs_REL"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1/26","129/18805",0.00775193798449612,5.60673822301729,1.95353870872882,0.163970073456429,0.249446806808502,0.182891393687615,"EIF2AK2",1,"DX_vs_REL"
"GO:0043244","regulation of protein-containing complex disassembly","1/26","130/18805",0.00769230769230769,5.56360946745562,1.94278797898745,0.165133961767102,0.250004358166606,0.183300183626603,"TMOD3",1,"DX_vs_REL"
"GO:0055007","cardiac muscle cell differentiation","1/26","130/18805",0.00769230769230769,5.56360946745562,1.94278797898745,0.165133961767102,0.250004358166606,0.183300183626603,"FOXP1",1,"DX_vs_REL"
"GO:0032612","interleukin-1 production","1/26","131/18805",0.00763358778625954,5.52113916617733,1.93214809110436,0.166296291994361,0.250004358166606,0.183300183626603,"FOXP1",1,"DX_vs_REL"
"GO:0032652","regulation of interleukin-1 production","1/26","131/18805",0.00763358778625954,5.52113916617733,1.93214809110436,0.166296291994361,0.250004358166606,0.183300183626603,"FOXP1",1,"DX_vs_REL"
"GO:0034502","protein localization to chromosome","1/26","131/18805",0.00763358778625954,5.52113916617733,1.93214809110436,0.166296291994361,0.250004358166606,0.183300183626603,"NIPBL",1,"DX_vs_REL"
"GO:0042471","ear morphogenesis","1/26","131/18805",0.00763358778625954,5.52113916617733,1.93214809110436,0.166296291994361,0.250004358166606,0.183300183626603,"NIPBL",1,"DX_vs_REL"
"GO:0051209","release of sequestered calcium ion into cytosol","1/26","131/18805",0.00763358778625954,5.52113916617733,1.93214809110436,0.166296291994361,0.250004358166606,0.183300183626603,"UBASH3B",1,"DX_vs_REL"
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","1/26","132/18805",0.00757575757575758,5.47931235431235,1.92161698725632,0.167457066140668,0.250904630979223,0.183960252807304,"FHIT",1,"DX_vs_REL"
"GO:0051283","negative regulation of sequestering of calcium ion","1/26","132/18805",0.00757575757575758,5.47931235431235,1.92161698725632,0.167457066140668,0.250904630979223,0.183960252807304,"UBASH3B",1,"DX_vs_REL"
"GO:0010595","positive regulation of endothelial cell migration","1/26","133/18805",0.0075187969924812,5.43811451706189,1.91119266335447,0.168616286206021,0.251376199636022,0.184306001265522,"FOXP1",1,"DX_vs_REL"
"GO:0038061","non-canonical NF-kappaB signal transduction","1/26","133/18805",0.0075187969924812,5.43811451706189,1.91119266335447,0.168616286206021,0.251376199636022,0.184306001265522,"EIF2AK2",1,"DX_vs_REL"
"GO:0050684","regulation of mRNA processing","1/26","133/18805",0.0075187969924812,5.43811451706189,1.91119266335447,0.168616286206021,0.251376199636022,0.184306001265522,"CELF2",1,"DX_vs_REL"
"GO:0051282","regulation of sequestering of calcium ion","1/26","134/18805",0.00746268656716418,5.39753157290471,1.90087316724623,0.169773954187954,0.252680235149738,0.185262104394575,"UBASH3B",1,"DX_vs_REL"
"GO:0008543","fibroblast growth factor receptor signaling pathway","1/26","135/18805",0.00740740740740741,5.35754985754986,1.89065659699025,0.170930072081538,0.253135247709475,0.185595714121876,"SHOC2",1,"DX_vs_REL"
"GO:0021782","glial cell development","1/26","135/18805",0.00740740740740741,5.35754985754986,1.89065659699025,0.170930072081538,0.253135247709475,0.185595714121876,"KRAS",1,"DX_vs_REL"
"GO:0048706","embryonic skeletal system development","1/26","135/18805",0.00740740740740741,5.35754985754986,1.89065659699025,0.170930072081538,0.253135247709475,0.185595714121876,"NIPBL",1,"DX_vs_REL"
